Parm;PM10;NO2;NO;NOX;IQA
27/9/21 20.00;38.34;34.31;3.20;41.03;77
27/9/21 22.00;52.26;9.62;1.06;12.44;105
28/9/21 0.00;49.08;8.43;0.75;10.74;98
28/9/21 2.00;46.64;3.43;0.82;5.71;93
28/9/21 4.00;36.63;7.47;0.95;10.06;73
28/9/21 6.00;32.23;13.19;4.07;20.71;64
28/9/21 8.00;20.27;23.47;9.16;39.05;41
28/9/21 10.00;27.84;9.68;3.78;16.66;56
28/9/21 12.00;29.06;15.61;6.14;26.36;58
28/9/21 14.00;26.13;7.96;2.39;12.77;52
28/9/21 16.00;28.57;12.63;3.42;19.13;57
28/9/21 18.00;37.85;14.94;4.44;23.06;76
28/9/21 20.00;25.15;13.47;2.60;18.73;50
28/9/21 22.00;24.91;8.13;1.07;10.92;50
29/9/21 0.00;23.20;3.79;0.94;6.26;46
29/9/21 2.00;18.80;2.10;0.82;4.34;38
29/9/21 4.00;13.92;3.92;0.83;5.77;28
29/9/21 6.00;24.18;13.55;1.58;16.62;48
29/9/21 8.00;14.90;28.15;6.78;39.31;30
29/9/21 10.00;22.47;23.16;5.34;32.07;45
29/9/21 12.00;21.73;31.36;13.62;53.04;43
29/9/21 14.00;16.61;10.24;2.71;15.02;33
29/9/21 16.00;9.04;12.13;2.83;17.12;18
29/9/21 18.00;11.23;21.22;8.45;34.89;22
29/9/21 20.00;16.12;17.29;5.13;25.84;32
29/9/21 22.00;23.20;23.12;2.23;27.27;46
30/9/21 0.00;27.59;13.70;1.22;16.23;55
30/9/21 2.00;18.32;7.75;0.77;9.54;37
30/9/21 4.00;43.22;6.20;0.70;7.86;86
30/9/21 6.00;21.49;16.38;2.28;20.56;43
30/9/21 8.00;10.74;33.85;13.89;55.96;28
30/9/21 10.00;13.43;20.45;6.02;30.39;27
30/9/21 12.00;26.13;22.18;8.93;36.59;52
30/9/21 14.00;14.90;8.69;2.34;12.89;30
30/9/21 16.00;46.15;14.49;5.11;22.98;92
30/9/21 18.00;22.95;18.83;5.29;27.63;46
30/9/21 20.00;11.48;21.00;5.97;30.87;23
30/9/21 22.00;5.86;8.79;2.03;12.50;12
1/10/21 0.00;17.09;7.18;0.95;9.23;34
1/10/21 2.00;14.90;4.28;0.74;5.98;30
1/10/21 4.00;14.16;3.30;0.60;4.56;28
1/10/21 6.00;7.81;11.53;1.60;14.30;16
1/10/21 8.00;6.11;28.34;8.02;40.91;20
1/10/21 10.00;18.07;14.79;6.12;24.49;36
1/10/21 12.00;22.47;19.66;10.82;36.54;45
1/10/21 14.00;17.83;12.37;4.22;19.15;36
1/10/21 16.00;16.61;10.92;3.63;16.80;33
1/10/21 18.00;12.70;21.85;6.65;32.34;25
1/10/21 20.00;43.96;38.29;5.68;47.28;88
1/10/21 22.00;21.98;21.97;1.73;24.91;44
2/10/21 0.00;10.99;10.83;0.99;12.67;22
2/10/21 2.00;5.62;5.24;0.68;6.61;11
2/10/21 4.00;2.93;4.40;0.75;5.87;6
2/10/21 6.00;1.22;11.93;2.06;15.41;8
2/10/21 8.00;36.14;20.17;6.75;30.81;72
2/10/21 10.00;18.07;9.52;3.12;14.62;36
2/10/21 12.00;9.04;18.89;5.90;28.23;18
2/10/21 14.00;36.63;9.69;3.32;15.10;73
2/10/21 16.00;54.70;8.27;2.94;13.10;109
2/10/21 18.00;27.35;17.70;5.72;26.77;55
2/10/21 20.00;13.68;26.39;3.41;31.91;27
2/10/21 22.00;6.84;21.89;1.76;24.88;14
3/10/21 0.00;3.42;21.13;2.09;24.63;12
3/10/21 2.00;15.38;9.87;1.39;12.31;31
3/10/21 4.00;13.92;7.17;1.12;9.83;28
3/10/21 6.00;13.68;7.53;1.15;10.23;27
3/10/21 8.00;10.26;12.58;2.49;17.34;21
3/10/21 10.00;19.78;12.35;2.60;17.28;40
3/10/21 12.00;21.73;10.83;2.95;16.29;43
3/10/21 14.00;16.61;5.51;1.62;8.93;33
3/10/21 16.00;10.74;6.28;1.64;9.74;21
3/10/21 18.00;15.63;11.90;2.13;16.10;31
3/10/21 20.00;14.16;13.75;2.30;18.22;28
3/10/21 22.00;10.50;7.40;1.03;9.92;21
4/10/21 0.00;17.83;2.56;0.71;4.58;36
4/10/21 2.00;12.94;1.24;0.61;3.10;26
4/10/21 4.00;14.41;7.01;2.55;11.85;29
4/10/21 6.00;9.77;26.21;10.25;42.88;21
4/10/21 8.00;13.68;37.20;36.91;94.75;47
4/10/21 10.00;22.47;9.08;2.47;13.81;45
4/10/21 12.00;19.54;10.84;3.25;16.76;39
4/10/21 14.00;9.77;5.85;1.82;9.59;20
4/10/21 16.00;10.50;6.19;1.38;9.24;21
4/10/21 18.00;6.84;9.64;1.81;13.36;14
4/10/21 20.00;17.34;9.23;1.44;12.37;35
4/10/21 22.00;20.51;3.10;0.69;5.09;41
5/10/21 0.00;16.61;1.07;0.65;2.89;33
5/10/21 2.00;13.43;3.91;2.29;8.36;27
5/10/21 4.00;18.80;6.28;4.79;14.52;38
5/10/21 6.00;18.32;18.37;5.51;27.64;37
5/10/21 8.00;12.21;33.47;16.88;60.09;30
5/10/21 10.00;28.08;21.63;6.77;32.81;56
5/10/21 12.00;18.07;20.48;7.48;32.76;36
5/10/21 14.00;43.22;13.02;2.35;17.48;86
5/10/21 16.00;66.42;8.26;1.35;11.22;133
5/10/21 18.00;33.21;13.78;1.83;17.43;66
5/10/21 20.00;16.61;22.59;2.23;26.81;33
5/10/21 22.00;8.30;10.93;1.11;13.50;17
6/10/21 0.00;9.04;6.06;0.93;8.39;18
6/10/21 2.00;5.37;6.12;1.18;8.83;11
6/10/21 4.00;33.94;4.07;1.05;6.59;68
6/10/21 6.00;16.85;13.30;1.99;17.21;34
6/10/21 8.00;8.30;33.20;10.99;50.78;25
6/10/21 10.00;4.15;10.34;2.80;15.51;8
6/10/21 12.00;12.21;24.51;9.09;39.24;24
6/10/21 14.00;8.06;14.55;3.44;20.67;16
6/10/21 16.00;13.68;13.15;3.99;20.12;27
6/10/21 18.00;16.85;23.79;5.63;33.21;34
6/10/21 20.00;16.12;30.38;6.94;41.78;32
6/10/21 22.00;21.00;12.24;1.09;14.77;42
7/10/21 0.00;18.07;10.15;1.06;12.65;36
7/10/21 2.00;16.12;6.26;0.87;8.49;32
7/10/21 4.00;53.24;12.92;1.98;17.11;106
7/10/21 6.00;26.62;9.77;3.14;15.68;53
7/10/21 8.00;13.19;22.54;7.89;35.95;26
7/10/21 10.00;17.09;22.45;7.35;35.04;34
7/10/21 12.00;8.55;21.89;10.44;39.20;20
7/10/21 14.00;11.97;12.32;3.73;19.18;24
7/10/21 16.00;9.28;11.22;3.54;17.78;19
7/10/21 18.00;8.55;17.23;6.05;27.73;17
7/10/21 20.00;10.26;26.85;2.40;31.92;21
7/10/21 22.00;13.92;10.78;1.85;14.74;28
8/10/21 0.00;14.65;8.41;1.34;11.55;29
8/10/21 2.00;17.83;4.48;0.60;6.41;36
8/10/21 4.00;10.26;3.40;0.72;5.50;21
8/10/21 6.00;6.35;11.72;1.89;15.75;13
8/10/21 8.00;39.80;29.76;7.71;43.03;80
8/10/21 10.00;19.78;19.78;3.60;26.57;40
8/10/21 12.00;9.77;23.75;10.41;41.05;21
8/10/21 14.00;4.88;19.94;5.04;28.94;14
8/10/21 16.00;6.11;15.31;5.84;25.46;13
8/10/21 18.00;8.55;35.66;6.09;46.54;23
8/10/21 20.00;12.94;25.70;4.92;34.63;26
8/10/21 22.00;11.72;10.63;1.51;14.06;23
9/10/21 0.00;7.81;5.35;0.87;7.72;16
9/10/21 2.00;5.62;2.62;1.09;5.27;11
9/10/21 4.00;47.13;5.68;2.33;10.23;94
9/10/21 6.00;23.44;16.21;1.62;19.78;47
9/10/21 8.00;11.72;14.70;3.16;20.62;23
9/10/21 10.00;12.94;14.81;7.22;26.96;26
9/10/21 12.00;6.35;12.53;6.19;23.07;13
9/10/21 14.00;5.37;9.71;2.53;14.60;11
9/10/21 16.00;39.07;7.11;2.74;12.30;78
9/10/21 18.00;19.54;16.05;7.83;29.13;39
9/10/21 20.00;17.58;19.03;6.63;30.31;35
9/10/21 22.00;8.79;11.38;1.62;14.91;18
10/10/21 0.00;4.40;6.04;1.41;9.19;9
10/10/21 2.00;2.20;3.99;1.39;7.10;4
10/10/21 4.00;3.42;2.71;1.14;5.41;7
10/10/21 6.00;1.71;3.82;1.65;7.32;4
10/10/21 8.00;7.81;3.93;1.41;7.07;16
10/10/21 10.00;3.91;7.16;2.47;11.95;8
10/10/21 12.00;2.93;9.02;2.82;14.37;7
10/10/21 14.00;1.47;6.19;1.57;9.60;5
10/10/21 16.00;38.10;5.09;1.27;8.01;76
10/10/21 18.00;19.05;6.48;1.99;10.54;38
10/10/21 20.00;9.52;6.70;1.82;10.49;19
10/10/21 22.00;5.86;4.20;1.54;7.53;12
11/10/21 0.00;2.93;2.51;1.22;5.33;6
11/10/21 2.00;1.47;1.78;1.22;4.60;3
11/10/21 4.00;3.42;0.85;1.09;4.11;7
11/10/21 6.00;1.71;7.35;2.37;12.72;6
11/10/21 8.00;9.28;20.32;11.33;39.66;20
11/10/21 10.00;4.64;10.92;5.20;20.69;10
11/10/21 12.00;5.37;13.36;5.52;23.66;12
11/10/21 14.00;2.69;14.22;7.44;27.49;14
11/10/21 16.00;2.44;14.42;5.43;24.61;12
11/10/21 18.00;3.42;28.61;7.75;42.61;21
11/10/21 20.00;41.76;28.43;2.61;34.56;84
11/10/21 22.00;20.76;13.84;1.94;18.66;42
12/10/21 0.00;10.26;6.07;1.45;10.02;21
12/10/21 2.00;18.56;3.45;1.21;6.97;37
12/10/21 4.00;9.28;3.12;1.01;6.33;19
12/10/21 6.00;4.64;8.20;1.46;12.19;9
12/10/21 8.00;13.43;20.10;5.91;31.12;27
12/10/21 10.00;6.59;12.24;3.13;18.87;13
12/10/21 12.00;3.17;11.53;4.14;19.69;10
12/10/21 14.00;7.81;14.12;4.61;23.04;16
12/10/21 16.00;8.06;15.15;4.49;23.91;16
12/10/21 18.00;9.77;25.80;5.52;36.33;20
12/10/21 20.00;7.33;25.40;4.88;34.95;17
12/10/21 22.00;15.38;11.15;2.76;17.18;31
13/10/21 0.00;10.01;4.29;1.20;7.81;20
13/10/21 2.00;11.48;2.58;1.08;5.89;23
13/10/21 4.00;11.72;0.97;0.87;5.60;23
13/10/21 6.00;8.55;7.10;1.50;12.91;17
13/10/21 8.00;9.52;26.88;7.60;42.74;21
13/10/21 10.00;10.99;19.25;3.64;28.78;22
13/10/21 12.00;16.36;14.20;5.37;26.20;33
13/10/21 14.00;12.94;18.29;6.16;31.65;26
13/10/21 16.00;13.43;18.69;5.91;31.67;27
13/10/21 18.00;17.58;36.74;17.66;68.37;35
13/10/21 20.00;16.85;29.19;10.63;49.77;34
13/10/21 22.00;15.63;16.74;4.73;27.85;31
14/10/21 0.00;40.78;14.59;1.62;20.85;82
14/10/21 2.00;20.27;4.08;2.19;10.85;41
14/10/21 4.00;10.01;1.74;1.06;6.69;20
14/10/21 6.00;4.88;5.82;2.31;12.84;10
14/10/21 8.00;2.44;21.86;17.87;53.29;27
14/10/21 10.00;1.22;11.78;6.31;25.13;13
14/10/21 12.00;0.49;9.63;6.55;23.28;12
14/10/21 14.00;5.86;7.72;4.63;18.35;12
14/10/21 16.00;15.14;9.27;4.29;19.44;30
14/10/21 18.00;9.04;16.22;6.39;29.86;18
14/10/21 20.00;12.21;13.46;5.13;25.07;24
14/10/21 22.00;10.50;5.47;2.43;12.65;21
15/10/21 0.00;8.30;2.24;1.55;7.97;17
15/10/21 2.00;8.06;0.76;1.22;5.92;16
15/10/21 16.00;42.98;17.36;4.94;26.77;86
15/10/21 18.00;21.49;18.49;3.88;26.30;43
15/10/21 20.00;10.74;16.86;2.67;22.77;21
15/10/21 22.00;5.37;11.80;0.79;14.69;11
16/10/21 0.00;2.69;5.09;0.57;7.45;5
16/10/21 2.00;1.22;3.68;0.37;5.71;3
16/10/21 4.00;0.49;3.12;0.71;5.64;3
16/10/21 6.00;38.34;6.66;0.86;9.52;77
16/10/21 8.00;19.05;13.21;3.11;19.70;38
16/10/21 10.00;9.52;7.09;2.42;12.34;19
16/10/21 12.00;4.64;5.78;1.28;9.25;9
16/10/21 14.00;2.20;3.86;0.64;6.30;4
16/10/21 16.00;4.64;4.71;0.62;7.15;9
16/10/21 18.00;5.86;11.48;1.17;14.94;12
16/10/21 20.00;9.52;15.13;2.71;21.05;19
16/10/21 22.00;15.63;14.67;1.88;19.30;31
17/10/21 0.00;12.21;15.77;2.44;21.30;24
17/10/21 2.00;19.29;7.27;1.08;10.47;39
17/10/21 4.00;13.19;3.62;0.45;2.76;26
17/10/21 6.00;41.03;6.31;0.57;5.68;82
17/10/21 8.00;20.51;12.02;3.03;15.28;41
17/10/21 10.00;10.26;11.18;2.39;13.44;21
17/10/21 12.00;5.13;13.31;5.37;20.18;10
17/10/21 14.00;2.44;6.73;1.45;7.46;5
17/10/21 16.00;4.15;12.74;2.09;14.58;8
17/10/21 18.00;6.11;31.23;8.67;43.51;22
17/10/21 20.00;10.99;50.25;8.02;61.92;31
17/10/21 22.00;18.80;32.47;2.43;35.22;38
18/10/21 0.00;10.50;21.72;1.99;23.58;21
18/10/21 2.00;20.51;8.59;0.57;8.02;41
18/10/21 4.00;15.14;5.57;0.55;4.90;30
18/10/21 6.00;13.43;13.86;3.32;17.60;27
18/10/21 8.00;8.55;26.25;12.74;44.69;22
18/10/21 10.00;12.94;16.72;10.77;31.95;26
18/10/21 12.00;16.12;11.12;5.18;17.66;32
18/10/21 14.00;16.85;10.89;4.53;16.42;34
18/10/21 16.00;13.43;9.92;2.96;13.03;27
18/10/21 18.00;11.72;21.80;5.75;29.42;23
18/10/21 20.00;12.70;26.03;6.43;34.78;25
18/10/21 22.00;14.41;9.20;2.80;12.05;29
19/10/21 0.00;12.94;7.63;0.74;7.29;26
19/10/21 2.00;18.56;1.97;0.45;1.08;37
19/10/21 4.00;48.11;3.60;0.50;0.65;96
19/10/21 6.00;23.93;20.66;3.69;22.53;48
19/10/21 8.00;18.80;32.83;11.40;46.48;38
19/10/21 10.00;9.28;19.10;5.65;23.99;19
19/10/21 12.00;4.64;12.40;3.42;13.88;9
19/10/21 14.00;2.20;19.16;4.99;23.04;12
19/10/21 16.00;2.93;18.27;5.39;22.76;11
19/10/21 18.00;9.04;41.97;16.68;63.67;32
19/10/21 20.00;16.36;56.58;12.98;72.55;36
19/10/21 22.00;14.41;17.71;1.41;16.09;29
20/10/21 0.00;17.83;14.55;1.00;12.32;36
20/10/21 2.00;20.51;6.51;0.59;3.69;41
20/10/21 4.00;23.20;5.15;0.60;2.35;46
20/10/21 6.00;45.91;19.21;3.47;20.76;92
20/10/21 8.00;22.95;34.24;28.04;73.39;46
20/10/21 10.00;11.48;18.32;4.91;22.08;23
20/10/21 12.00;5.62;18.46;4.73;21.93;11
20/10/21 14.00;35.65;17.63;4.34;20.51;71
20/10/21 16.00;29.79;17.85;3.86;20.01;60
20/10/21 18.00;18.32;35.16;8.66;44.59;37
20/10/21 20.00;18.32;28.77;3.32;30.04;37
20/10/21 22.00;28.57;13.01;0.66;10.26;57
21/10/21 0.00;14.90;4.92;0.31;1.68;30
21/10/21 2.00;17.09;3.43;0.35;0.25;34
21/10/21 4.00;12.94;3.28;0.55;0.11;26
21/10/21 6.00;43.22;22.28;4.87;25.81;86
21/10/21 8.00;21.49;37.44;18.92;62.58;43
21/10/21 10.00;10.74;14.54;3.03;15.21;21
21/10/21 12.00;5.37;15.14;3.77;16.95;11
21/10/21 14.00;24.66;22.69;5.73;27.54;49
21/10/21 16.00;18.07;25.29;4.23;27.86;36
21/10/21 18.00;21.00;12.11;1.47;10.38;42
21/10/21 20.00;14.65;9.28;0.83;6.56;29
21/10/21 22.00;16.36;4.00;0.24;0.34;33
22/10/21 0.00;16.61;4.70;1.14;2.44;33
22/10/21 4.00;9.28;3.64;0.26;0.00;19
22/10/21 6.00;11.23;5.96;0.64;2.92;22
22/10/21 8.00;10.01;20.15;4.81;23.58;20
22/10/21 10.00;14.90;11.84;2.38;11.49;30
22/10/21 12.00;13.68;11.03;2.54;10.94;27
22/10/21 14.00;17.58;10.33;1.80;9.10;35
22/10/21 16.00;21.49;11.92;1.74;10.60;43
22/10/21 18.00;13.68;16.41;2.10;15.66;27
22/10/21 20.00;19.78;10.34;1.06;7.97;40
22/10/21 22.00;16.61;5.11;0.51;1.88;33
23/10/21 0.00;14.90;5.03;0.14;1.22;30
23/10/21 2.00;15.38;3.97;0.29;0.38;31
23/10/21 4.00;20.76;4.56;0.11;0.06;42
23/10/21 6.00;19.54;10.94;1.03;7.88;39
23/10/21 8.00;13.68;27.85;21.85;56.82;28
23/10/21 10.00;21.25;25.10;9.62;35.31;42
23/10/21 12.00;28.57;15.68;7.84;23.09;57
23/10/21 14.00;25.89;10.92;3.32;11.37;52
23/10/21 16.00;28.08;14.55;4.40;16.69;56
23/10/21 18.00;24.42;17.76;4.56;20.16;49
23/10/21 20.00;23.44;25.43;4.82;28.29;47
23/10/21 22.00;34.68;20.36;2.09;18.99;69
24/10/21 0.00;27.35;18.54;0.92;15.36;55
24/10/21 2.00;26.86;7.00;1.40;4.49;54
24/10/21 4.00;21.00;3.88;1.55;1.56;42
24/10/21 6.00;21.73;8.35;2.93;8.19;43
24/10/21 8.00;11.48;12.85;4.66;15.36;23
24/10/21 10.00;11.72;9.28;4.85;12.07;23
24/10/21 12.00;8.30;18.12;10.50;29.63;17
24/10/21 14.00;11.97;5.37;2.04;3.82;24
24/10/21 16.00;13.68;6.87;3.29;7.25;27
24/10/21 18.00;9.28;17.22;5.16;20.54;19
24/10/21 20.00;9.28;28.53;19.24;53.51;27
24/10/21 22.00;16.12;11.45;3.04;11.47;32
25/10/21 0.00;12.45;7.73;1.87;5.93;25
25/10/21 2.00;9.04;3.63;0.98;0.44;18
25/10/21 4.00;42.00;6.00;1.26;4.05;84
25/10/21 6.00;21.00;26.17;8.99;36.27;42
25/10/21 8.00;10.50;35.66;36.73;88.37;44
25/10/21 10.00;5.13;13.85;5.68;18.76;10
25/10/21 12.00;17.09;7.88;3.58;9.51;34
25/10/21 14.00;16.61;8.26;4.12;10.72;33
25/10/21 16.00;46.64;12.22;4.81;15.78;93
25/10/21 18.00;23.20;22.28;6.94;29.19;46
25/10/21 20.00;11.48;32.14;10.00;43.84;23
25/10/21 22.00;5.62;41.41;4.45;44.69;22
26/10/21 0.00;6.84;20.45;1.40;18.84;14
26/10/21 2.00;14.16;11.01;0.60;8.10;28
26/10/21 4.00;11.97;8.18;0.56;5.18;24
26/10/21 6.00;10.74;16.78;4.43;19.80;21
26/10/21 8.00;14.16;32.23;34.99;82.25;41
26/10/21 10.00;15.14;25.37;17.37;48.30;30
26/10/21 12.00;15.63;10.52;6.79;17.00;31
26/10/21 14.00;14.90;9.20;3.86;11.28;30
26/10/21 16.00;10.50;13.88;4.68;17.25;21
26/10/21 18.00;15.63;42.56;18.05;66.71;33
26/10/21 20.00;12.70;52.99;12.57;68.82;34
26/10/21 22.00;11.23;34.13;3.04;35.18;22
27/10/21 0.00;21.25;21.85;1.77;20.84;42
27/10/21 2.00;19.54;8.14;0.63;5.24;39
27/10/21 4.00;18.56;9.99;0.65;6.82;37
27/10/21 6.00;14.65;20.07;0.92;17.26;29
27/10/21 8.00;11.72;29.24;7.60;36.64;23
27/10/21 10.00;14.90;13.81;4.11;15.94;30
27/10/21 12.00;25.15;11.65;4.06;13.71;50
27/10/21 14.00;19.54;12.79;3.89;14.58;39
27/10/21 16.00;25.15;16.97;4.38;19.49;50
27/10/21 18.00;20.51;24.27;5.76;28.87;41
27/10/21 20.00;43.96;33.50;6.37;38.98;88
27/10/21 22.00;42.74;11.97;0.86;9.12;85
28/10/21 0.00;21.25;10.19;0.78;7.22;42
28/10/21 2.00;10.50;4.21;0.43;0.74;21
28/10/21 4.00;5.13;4.13;0.06;0.09;10
28/10/21 6.00;2.44;17.22;2.74;17.23;9
28/10/21 8.00;2.20;42.72;22.11;72.29;36
28/10/21 10.00;9.52;27.92;9.54;38.28;19
28/10/21 12.00;22.47;12.64;3.27;13.48;45
28/10/21 14.00;20.51;15.15;4.22;17.44;41
28/10/21 16.00;23.93;18.34;4.01;20.29;48
28/10/21 18.00;23.20;46.93;11.57;60.32;46
28/10/21 20.00;12.70;54.02;11.12;66.67;33
28/10/21 22.00;28.82;25.94;1.69;24.29;58
29/10/21 0.00;34.19;15.24;0.98;12.56;68
29/10/21 2.00;25.15;9.13;0.64;5.95;50
29/10/21 4.00;20.27;6.30;0.53;3.55;41
29/10/21 6.00;21.25;20.57;3.63;22.27;42
29/10/21 8.00;19.78;45.44;22.85;76.05;40
29/10/21 10.00;29.06;29.50;7.13;36.35;58
29/10/21 12.00;27.35;16.17;4.67;19.56;55
29/10/21 14.00;30.77;11.45;2.20;11.15;62
29/10/21 16.00;26.86;15.94;3.41;17.39;54
29/10/21 18.00;21.73;41.76;2.37;41.05;43
29/10/21 20.00;20.76;37.35;4.26;39.63;42
29/10/21 22.00;29.55;16.99;1.27;15.14;59
30/10/21 0.00;25.64;5.74;0.42;2.83;51
30/10/21 2.00;20.27;6.31;0.36;3.30;41
30/10/21 4.00;19.54;5.99;0.69;3.49;39
30/10/21 6.00;16.12;14.79;2.89;15.46;32
30/10/21 8.00;19.29;25.54;8.99;35.34;39
30/10/21 10.00;21.98;24.61;8.19;33.21;44
30/10/21 12.00;18.32;24.30;7.67;32.11;37
30/10/21 14.00;24.66;10.50;3.54;12.27;49
30/10/21 16.00;24.42;9.55;2.86;10.31;49
30/10/21 18.00;16.12;27.45;7.73;35.26;32
30/10/21 20.00;21.49;32.41;9.80;43.29;43
30/10/21 22.00;19.78;16.44;3.44;17.93;40
31/10/21 0.00;31.99;25.15;8.08;33.56;64
31/10/21 2.00;27.11;11.27;0.99;9.11;54
31/10/21 4.00;16.12;5.17;0.56;1.73;32
31/10/21 6.00;16.61;6.36;0.70;3.09;33
31/10/21 8.00;12.45;15.98;4.33;17.95;25
31/10/21 10.00;20.51;14.58;5.08;17.75;41
31/10/21 12.00;21.98;16.46;5.27;19.85;44
31/10/21 14.00;21.98;13.62;3.30;14.09;44
31/10/21 16.00;15.87;6.64;1.15;4.05;32
31/10/21 18.00;24.91;23.13;5.57;26.76;50
31/10/21 20.00;15.87;28.07;3.29;28.03;32
31/10/21 22.00;23.69;22.46;2.10;20.77;47
1/11/21 0.00;21.25;11.30;3.13;11.59;42
1/11/21 2.00;22.95;6.44;0.52;2.89;46
1/11/21 4.00;15.63;4.27;0.49;0.75;31
1/11/21 6.00;16.61;7.20;0.52;3.62;33
1/11/21 8.00;10.99;8.75;1.35;6.40;22
1/11/21 10.00;6.84;12.29;2.75;11.97;14
1/11/21 12.00;9.52;9.35;1.38;7.02;19
1/11/21 14.00;19.29;5.97;0.95;3.10;39
1/11/21 16.00;13.19;3.70;0.63;0.42;26
1/11/21 18.00;9.04;5.49;0.71;2.27;18
1/11/21 20.00;7.81;8.16;1.50;6.06;16
1/11/21 22.00;14.41;7.93;1.40;5.68;29
2/11/21 6.00;38.34;5.24;0.93;0.91;77
2/11/21 8.00;19.05;35.40;29.43;74.05;38
2/11/21 10.00;9.52;11.87;2.44;9.70;19
2/11/21 12.00;16.61;14.62;4.79;15.99;33
2/11/21 14.00;8.30;17.09;5.75;19.86;17
2/11/21 16.00;10.99;15.73;3.63;15.29;22
2/11/21 18.00;11.97;13.47;2.02;10.62;24
2/11/21 20.00;18.32;13.46;1.42;9.68;37
2/11/21 22.00;39.80;10.56;0.85;5.99;80
3/11/21 0.00;19.78;6.15;0.62;1.33;40
3/11/21 2.00;9.77;5.47;0.31;0.20;20
3/11/21 6.00;16.36;5.83;0.36;0.61;33
3/11/21 8.00;8.06;18.04;2.98;16.55;16
3/11/21 10.00;3.91;11.66;1.69;8.35;8
3/11/21 12.00;1.71;11.75;2.75;10.05;6
3/11/21 14.00;0.98;8.58;2.15;6.04;4
3/11/21 16.00;4.64;5.60;0.76;1.00;9
3/11/21 18.00;13.19;7.15;0.77;2.53;26
3/11/21 20.00;14.65;8.33;1.07;4.15;29
3/11/21 22.00;18.80;6.21;0.67;1.46;38
4/11/21 8.00;26.62;5.23;0.96;1.34;53
4/11/21 10.00;27.11;4.73;1.46;1.63;54
4/11/21 12.00;36.87;4.28;0.82;0.23;74
4/11/21 14.00;33.94;5.55;1.81;2.96;68
4/11/21 16.00;39.07;6.11;0.97;2.21;78
4/11/21 18.00;35.65;24.88;10.16;34.28;71
4/11/21 20.00;36.63;40.15;17.41;60.02;73
4/11/21 22.00;32.23;33.63;4.24;33.58;64
5/11/21 0.00;32.97;18.81;1.19;14.71;66
5/11/21 2.00;21.49;13.83;1.71;10.74;43
5/11/21 4.00;20.51;6.43;0.43;1.69;41
5/11/21 6.00;20.27;11.65;0.89;7.39;41
5/11/21 8.00;23.44;25.69;9.08;33.40;47
5/11/21 10.00;18.80;25.14;11.31;36.30;38
5/11/21 12.00;20.02;20.41;7.12;25.33;40
5/11/21 14.00;11.48;35.90;23.47;65.24;33
5/11/21 16.00;8.30;22.66;5.21;24.57;17
5/11/21 18.00;19.78;33.23;9.50;41.27;40
5/11/21 20.00;18.56;22.21;4.39;22.87;37
5/11/21 22.00;16.61;24.86;3.64;24.26;33
6/11/21 0.00;10.99;17.66;5.95;20.91;22
6/11/21 2.00;14.65;16.16;0.95;11.81;29
6/11/21 4.00;19.05;8.98;1.23;5.46;38
6/11/21 6.00;42.49;7.26;1.10;3.64;85
6/11/21 8.00;21.25;17.32;2.88;15.86;42
6/11/21 10.00;19.54;20.88;5.22;22.81;39
6/11/21 12.00;9.77;21.56;7.48;26.92;20
6/11/21 14.00;4.88;21.20;9.52;29.71;15
6/11/21 16.00;2.93;11.07;1.08;7.20;6
6/11/21 18.00;9.04;26.64;11.18;37.39;19
6/11/21 20.00;4.40;27.85;5.43;29.71;15
6/11/21 22.00;10.50;22.48;4.42;23.10;21
7/11/21 0.00;10.50;16.04;4.37;16.94;21
7/11/21 2.00;13.19;22.48;2.51;20.17;26
7/11/21 4.00;14.41;11.48;0.65;6.94;29
7/11/21 6.00;16.61;8.60;0.87;4.55;33
7/11/21 8.00;11.72;10.92;2.48;9.21;23
7/11/21 10.00;13.68;15.51;5.53;18.23;27
7/11/21 12.00;19.29;14.29;8.01;20.86;39
7/11/21 14.00;13.43;15.48;7.31;20.92;27
7/11/21 16.00;8.55;7.50;3.19;7.07;17
7/11/21 18.00;12.94;12.69;5.37;15.32;26
7/11/21 20.00;15.14;17.50;8.10;24.04;30
7/11/21 22.00;17.83;13.28;6.01;16.85;36
8/11/21 0.00;18.80;12.14;5.50;14.99;38
8/11/21 2.00;19.54;8.42;2.65;7.11;39
8/11/21 4.00;24.66;4.55;4.64;7.01;49
8/11/21 6.00;24.18;6.99;3.01;6.83;48
8/11/21 8.00;14.41;22.68;15.97;41.55;29
8/11/21 10.00;18.32;20.35;8.22;27.46;37
8/11/21 12.00;25.64;19.78;13.44;34.91;51
8/11/21 14.00;18.80;29.90;23.37;59.73;38
8/11/21 16.00;14.90;16.08;7.19;21.83;30
8/11/21 18.00;25.15;23.71;12.55;37.28;50
8/11/21 20.00;23.20;10.31;1.91;8.27;46
8/11/21 22.00;26.86;5.33;0.73;1.75;54
9/11/21 0.00;15.87;4.18;0.32;0.02;32
9/11/21 2.00;21.25;4.07;0.75;0.59;42
9/11/21 4.00;24.91;3.63;2.13;2.28;50
9/11/21 6.00;31.26;3.89;2.14;2.55;63
9/11/21 8.00;33.46;19.54;15.80;38.31;67
9/11/21 16.00;8.06;28.80;11.65;40.72;20
9/11/21 18.00;28.08;42.99;19.70;66.51;56
9/11/21 20.00;42.00;27.25;10.00;36.72;84
